Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.135-52.113.153.73-50012-443-6,52.113.153.73,443,192.168.8.135,50012,6,13/08/2023 08:09:02 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,2050,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.42.72.131-3812-443-6,192.168.8.135,3812,20.42.72.131,443,6,13/08/2023 08:09:04 PM,7570513,6,9,675.0,6422.0,517.0,0.0,112.5,207.99783652721007,1400.0,0.0,713.5555555555555,685.3568616259545,937.4529837013687,1.9813716719065142,540750.9285714286,1776948.6296652763,6700039.0,0.0,7288730.0,1457746.0,2934180.286533532,6700039.0,239.0,870342.0,108792.75,150234.05677023722,300394.0,0.0,0,0,0,0,120,204,0.7925486687626057,1.1888230031439084,0.0,1400.0,443.5625,604.6737929109655,365630.39583333326,0,1,0,0,0,0,0,0,1.0,473.1333333333333,112.5,713.5555555555555,0,0,0,0,0,0,6,675,9,6422,-1,2048,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.42.72.131-3811-443-6,192.168.8.135,3811,20.42.72.131,443,6,13/08/2023 08:09:03 PM,7793098,12,15,2273.0,6877.0,811.0,0.0,189.41666666666666,294.36756810408843,1400.0,0.0,458.4666666666667,615.0449306080545,1174.1158650898526,3.4646041920684176,299734.5384615385,1291990.3204642434,6613180.0,0.0,7514998.0,683181.6363636364,2073808.7420071445,6927028.0,55.0,1179918.0,84279.85714285714,136301.98908524192,313942.0,0.0,0,0,0,0,240,324,1.5398240853637413,1.9247801067046764,0.0,1400.0,326.78571428571416,503.41164638324136,253423.28571428565,0,1,0,0,0,0,0,0,1.0,338.8888888888889,189.41666666666666,458.46666666666664,0,0,0,0,0,0,12,2273,15,6877,-1,2047,6,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.111.224.0-3809-443-6,192.168.8.135,3809,52.111.224.0,443,6,13/08/2023 08:09:03 PM,8703892,11,17,2085.0,10086.0,1273.0,0.0,189.54545454545456,391.001883278422,1400.0,0.0,593.2941176470589,665.1767401136598,1398.3399610197368,3.216951680926188,322366.37037037034,1552607.9951147495,8086724.0,0.0,8557869.0,855786.9000000001,2541654.637838441,8086724.0,216.0,617050.0,38565.62499999999,65629.60610057527,165233.0,0.0,0,0,0,0,220,364,1.2638024460781454,1.9531492348480428,0.0,1400.0,419.6896551724138,593.9970600846124,352832.5073891626,0,1,0,0,0,0,0,0,1.0,434.67857142857144,189.54545454545453,593.2941176470588,0,0,0,0,0,0,11,2085,17,10086,-1,6141,5,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.114.55.223-50039-443-6,192.168.8.135,50039,52.114.55.223,443,6,13/08/2023 08:09:01 PM,25612945,6,4,446.0,283.0,206.0,0.0,74.33333333333334,97.86044485218054,200.0,0.0,70.75,94.63394387498248,28.462170203387387,0.3904275748064114,2845882.777777778,8393163.562848855,2.5227488E7,120.0,2.5549568E7,5109913.6,1.1246209794460902E7,2.5227488E7,120.0,283845.0,94615.0,32900.941612665134,128680.0,63017.0,0,0,0,0,120,104,0.2342565448838468,0.15617102992256454,0.0,206.0,66.27272727272727,89.22565876371091,7961.218181818181,0,1,0,0,0,0,0,0,0.0,72.9,74.33333333333333,70.75,0,0,0,0,0,0,6,446,4,283,-1,2049,3,0,331800.0,0.0,331800.0,331800.0,2.5227488E7,0.0,2.5227488E7,2.5227488E7,No Label
192.168.8.135-20.189.173.11-3853-443-6,192.168.8.135,3853,20.189.173.11,443,6,13/08/2023 08:09:28 PM,3411004,18,21,2414.0,7121.0,942.0,0.0,134.11111111111111,246.61827824270992,1400.0,0.0,339.0952380952381,550.0253543939501,2795.3646492352395,11.433583777679534,89763.2631578947,219662.42355827827,1127249.0,0.0,3108537.0,182855.11764705883,369090.5857836397,1454057.0,13.0,2807057.0,140352.85,330869.09062192,1432863.0,0.0,0,0,0,0,360,444,5.277038666621323,6.15654511105821,0.0,1400.0,238.37499999999997,439.9896087059679,193590.85576923072,0,1,0,0,0,0,0,0,1.0,244.48717948717947,134.11111111111111,339.0952380952381,0,0,0,0,0,0,18,2414,21,7121,-1,2050,8,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3856-53-6,192.168.8.135,3856,192.168.8.1,53,6,13/08/2023 08:09:28 PM,3395132,4,4,33.0,0.0,31.0,0.0,8.25,15.195942440884233,0.0,0.0,0.0,0.0,9.719798817836832,2.356314864930141,485018.85714285716,1268429.9470541563,3361475.0,0.0,3386079.0,1128693.0,1954813.326327606,3385917.0,47.0,33657.0,11219.0,12562.515791034852,24792.0,0.0,0,0,0,0,80,104,1.1781574324650705,1.1781574324650705,0.0,31.0,3.6666666666666674,10.27131929208707,105.50000000000001,0,1,0,0,0,0,0,0,1.0,4.125,8.25,0.0,0,0,0,0,0,0,4,33,4,0,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3838-53-6,192.168.8.135,3838,192.168.8.1,53,6,13/08/2023 08:09:25 PM,6223449,4,4,33.0,0.0,31.0,0.0,8.25,15.195942440884233,0.0,0.0,0.0,0.0,5.302525978761937,1.2854608433362273,889064.1428571427,2343722.0321978903,6204107.0,0.0,6221458.0,2073819.3333333333,3591831.4134049127,6221309.0,43.0,19342.0,6447.333333333334,9585.184470490556,17462.0,0.0,0,0,0,0,80,104,0.6427304216681137,0.6427304216681137,0.0,31.0,3.6666666666666674,10.27131929208707,105.50000000000001,0,1,0,0,0,0,0,0,1.0,4.125,8.25,0.0,0,0,0,0,0,0,4,33,4,0,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3862-53-6,192.168.8.135,3862,192.168.8.1,53,6,13/08/2023 08:09:30 PM,2030622,4,4,33.0,0.0,31.0,0.0,8.25,15.195942440884233,0.0,0.0,0.0,0.0,16.251178210420253,3.9396795661624857,290088.85714285716,757955.4652747149,2008898.0,0.0,2028066.0,676022.0,1170790.136065384,2027934.0,36.0,21724.0,7241.333333333334,10463.510755637102,19238.0,0.0,0,0,0,0,80,104,1.9698397830812429,1.9698397830812429,0.0,31.0,3.6666666666666674,10.27131929208707,105.50000000000001,0,1,0,0,0,0,0,0,1.0,4.125,8.25,0.0,0,0,0,0,0,0,4,33,4,0,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3837-53-6,192.168.8.135,3837,192.168.8.1,53,6,13/08/2023 08:09:25 PM,6878815,4,4,33.0,0.0,31.0,0.0,8.25,15.195942440884233,0.0,0.0,0.0,0.0,4.797337913579591,1.1629910093526283,982687.8571428573,2591247.795361174,6859073.0,0.0,6873983.0,2291327.6666666665,3968485.4913770733,6873740.0,94.0,19742.0,6580.666666666666,7762.202028634229,15141.0,0.0,0,0,0,0,80,104,0.5814955046763142,0.5814955046763142,0.0,31.0,3.6666666666666674,10.27131929208707,105.50000000000001,0,1,0,0,0,0,0,0,1.0,4.125,8.25,0.0,0,0,0,0,0,0,4,33,4,0,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3861-53-6,192.168.8.135,3861,192.168.8.1,53,6,13/08/2023 08:09:30 PM,2032209,4,4,33.0,0.0,31.0,0.0,8.25,15.195942440884233,0.0,0.0,0.0,0.0,16.238487281573892,3.9366029773512468,290315.5714285714,758390.7686968632,2010107.0,0.0,2029850.0,676616.6666666666,1171854.7696119742,2029758.0,37.0,22102.0,7367.333333333334,10894.712540188168,19882.0,0.0,0,0,0,0,80,104,1.9683014886756234,1.9683014886756234,0.0,31.0,3.6666666666666674,10.27131929208707,105.50000000000001,0,1,0,0,0,0,0,0,1.0,4.125,8.25,0.0,0,0,0,0,0,0,4,33,4,0,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3836-53-6,192.168.8.135,3836,192.168.8.1,53,6,13/08/2023 08:09:25 PM,6880221,4,4,33.0,0.0,31.0,0.0,8.25,15.195942440884233,0.0,0.0,0.0,0.0,4.796357558863298,1.162753347603224,982888.7142857142,2591435.3903936916,6859694.0,0.0,6877657.0,2292552.3333333335,3970474.174516859,6877261.0,155.0,20527.0,6842.333333333334,9915.825448914142,18214.0,0.0,0,0,0,0,80,104,0.581376673801612,0.581376673801612,0.0,31.0,3.6666666666666674,10.27131929208707,105.50000000000001,0,1,0,0,0,0,0,0,1.0,4.125,8.25,0.0,0,0,0,0,0,0,4,33,4,0,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.113.153.73-50041-443-6,192.168.8.135,50041,52.113.153.73,443,6,13/08/2023 08:09:34 PM,327101,4,4,122.0,238.0,72.0,0.0,30.5,36.345563690772494,155.0,0.0,59.5,74.7283971013251,1100.5774974702003,24.457277721560008,46728.71428571428,36692.79767526722,93277.0,105.0,245798.0,81932.66666666667,72372.32623270675,137541.0,105.0,284751.0,94917.0,14521.998932653865,110066.0,81116.0,0,0,0,0,80,104,12.228638860780004,12.228638860780004,0.0,155.0,40.0,54.99772722576816,3024.75,0,1,0,0,0,0,0,0,1.0,45.0,30.5,59.5,0,0,0,0,0,0,4,122,4,238,-1,2050,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.113.153.73-50050-443-6,192.168.8.135,50050,52.113.153.73,443,6,13/08/2023 08:09:34 PM,148860,3,3,50.0,83.0,50.0,0.0,16.666666666666664,28.867513459481287,83.0,0.0,27.666666666666668,47.92007234273894,893.4569394061534,40.306328093510686,29772.0,39962.882860224185,78976.0,101.0,69750.0,34875.0,49177.86241796201,69649.0,101.0,146878.0,73439.0,7830.500494859827,78976.0,67902.0,0,0,0,0,60,84,20.153164046755343,20.153164046755343,0.0,83.0,18.999999999999996,33.818141088277855,1143.6666666666667,0,1,0,0,0,0,0,0,1.0,22.166666666666668,16.666666666666668,27.666666666666668,0,0,0,0,0,0,3,50,3,83,-1,2050,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3837-53-6,192.168.8.1,53,192.168.8.135,3837,6,13/08/2023 08:09:32 PM,2484861,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8048739949639034,2484861.0,0.0,2484861.0,2484861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4024369974819517,0.4024369974819517,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1825,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-5.62.38.210-3872-443-6,192.168.8.135,3872,5.62.38.210,443,6,13/08/2023 08:09:35 PM,776638,8,8,531.0,3842.0,198.0,0.0,66.37499999999999,85.99989617933933,1400.0,0.0,480.25000000000006,597.2981428303384,5630.679930675553,20.601618772195025,51775.86666666667,80923.76621140477,200797.0,0.0,575672.0,82238.85714285716,86531.65192850644,181454.0,107.0,775210.0,110744.2857142857,99046.23589972898,213336.0,0.0,0,0,0,0,160,180,10.300809386097512,10.300809386097512,0.0,1400.0,257.2352941176471,454.4641803007918,206537.6911764706,0,1,0,0,0,0,0,0,1.0,273.3125,66.375,480.25,0,0,0,0,0,0,8,531,8,3842,-1,245,4,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.113.153.73-50046-443-6,192.168.8.135,50046,52.113.153.73,443,6,13/08/2023 08:09:35 PM,282113,4,4,122.0,238.0,72.0,0.0,30.5,36.345563690772494,155.0,0.0,59.5,74.7283971013251,1276.084405894092,28.357431242090936,40301.85714285714,29917.016982694935,68340.0,97.0,214775.0,71591.66666666667,61916.501494620425,107533.0,97.0,242920.0,80973.33333333333,25322.1797113387,110196.0,65502.0,0,0,0,0,80,104,14.178715621045468,14.178715621045468,0.0,155.0,40.0,54.99772722576816,3024.75,0,1,0,0,0,0,0,0,1.0,45.0,30.5,59.5,0,0,0,0,0,0,4,122,4,238,-1,2050,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.113.153.73-50056-443-6,192.168.8.135,50056,52.113.153.73,443,6,13/08/2023 08:09:36 PM,150921,3,3,50.0,83.0,50.0,0.0,16.666666666666664,28.867513459481287,83.0,0.0,27.666666666666668,47.92007234273894,881.2557563228444,39.755898781481704,30184.2,35569.42168070772,69390.0,138.0,82768.0,41384.0,58320.753098704066,82623.0,145.0,137688.0,68844.0,1172.3830432072957,69673.0,68015.0,0,0,0,0,60,84,19.877949390740852,19.877949390740852,0.0,83.0,18.999999999999996,33.818141088277855,1143.6666666666667,0,1,0,0,0,0,0,0,1.0,22.166666666666668,16.666666666666668,27.666666666666668,0,0,0,0,0,0,3,50,3,83,-1,2050,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.109.124.112-3865-443-6,192.168.8.135,3865,52.109.124.112,443,6,13/08/2023 08:09:33 PM,3681655,16,20,2058.0,14660.0,517.0,0.0,128.625,193.87586234495515,1400.0,0.0,732.9999999999999,643.4049228416287,4540.892614870215,9.778211157753782,105190.14285714287,551940.6689245068,3273337.0,0.0,3622280.0,241485.33333333334,840102.2368707502,3273337.0,48.0,408191.0,21483.736842105263,35263.828088097594,86307.0,0.0,0,0,0,0,320,424,4.345871625668347,5.432339532085434,0.0,1400.0,451.83783783783775,574.5991604546557,330164.19519519515,0,1,0,0,0,0,0,0,1.0,464.3888888888889,128.625,733.0,0,0,0,0,0,0,16,2058,20,14660,-1,2050,8,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3856-53-6,192.168.8.1,53,192.168.8.135,3856,6,13/08/2023 08:09:32 PM,5909069,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384627933774339,5909069.0,0.0,5909069.0,5909069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.16923139668871695,0.16923139668871695,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1825,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3862-53-6,192.168.8.1,53,192.168.8.135,3862,6,13/08/2023 08:09:32 PM,7240806,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27621234431636477,7240806.0,0.0,7240806.0,7240806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.13810617215818238,0.13810617215818238,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1825,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3861-53-6,192.168.8.1,53,192.168.8.135,3861,6,13/08/2023 08:09:32 PM,8243858,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24260485806524082,8243858.0,0.0,8243858.0,8243858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.12130242903262041,0.12130242903262041,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1825,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.53.121.176-3870-443-6,192.168.8.135,3870,20.53.121.176,443,6,13/08/2023 08:09:34 PM,6798032,15,16,1502.0,7047.0,517.0,0.0,100.13333333333335,170.44054961299835,1400.0,0.0,440.43749999999994,580.4433901481407,1257.5698378589568,4.560143288528209,226601.06666666665,784154.8087736394,3641316.0,0.0,6646729.0,474766.35714285716,1151987.5629320368,3641316.0,14.0,3114562.0,207637.46666666667,624832.556937327,2451592.0,0.0,0,0,0,0,300,344,2.206520946062037,2.3536223424661724,0.0,1400.0,267.15625,455.45660247039024,207440.71673387106,0,1,0,0,0,0,0,0,1.0,275.7741935483871,100.13333333333334,440.4375,0,0,0,0,0,0,15,1502,16,7047,-1,63,6,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-3901-53-6,192.168.8.135,3901,192.168.8.1,53,6,13/08/2023 08:10:09 PM,1125177,4,5,31.0,162.0,29.0,0.0,7.75,14.198004554631378,162.0,0.0,32.4,72.4486024709932,171.5285683941282,7.998741531332403,140647.125,388695.1106791019,1102465.0,0.0,1123020.0,374340.0,648265.9141116398,1122893.0,57.0,1124917.0,281229.25,547567.2782519514,1102465.0,0.0,0,0,0,0,80,124,3.5549962361477347,4.4437452951846685,0.0,162.0,19.299999999999997,50.95106584862687,2596.011111111111,0,1,0,0,0,0,0,0,1.0,21.444444444444443,7.75,32.4,0,0,0,0,0,0,4,31,5,162,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
